NM_VOTAVEL,SG_PARTIDO,NR_SECAO,NM_SECAO,ENDERECO,BAIRRO,QT_VOTOS
GUSTAVO FINCK,PP,16,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,103
GUSTAVO FINCK,PP,16,EMEB MACHADO DE ASSIS,"RUA WALKIRIA SPINDLER, 110",CANUDOS,95
GUSTAVO FINCK,PP,17,EMEB MACHADO DE ASSIS,"RUA WALKIRIA SPINDLER, 110",CANUDOS,88
GUSTAVO FINCK,PP,18,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,115
GUSTAVO FINCK,PP,18,EMEB MACHADO DE ASSIS,"RUA WALKIRIA SPINDLER, 110",CANUDOS,95
GUSTAVO FINCK,PP,19,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,110
GUSTAVO FINCK,PP,19,EMEB MACHADO DE ASSIS,"RUA WALKIRIA SPINDLER, 110",CANUDOS,101
GUSTAVO FINCK,PP,20,EMEB MACHADO DE ASSIS,"RUA WALKIRIA SPINDLER, 110",CANUDOS,102
GUSTAVO FINCK,PP,20,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,78
GUSTAVO FINCK,PP,21,COLEGIO EST. ENGENHEIRO IGNACIO CHRISTIANO PLANGG (POLI CANUDOS),"RUA GUILHERME OSCAR ODY, 153",CANUDOS,159
GUSTAVO FINCK,PP,21,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,108
GUSTAVO FINCK,PP,22,COLEGIO EST. ENGENHEIRO IGNACIO CHRISTIANO PLANGG (POLI CANUDOS),"RUA GUILHERME OSCAR ODY, 153",CANUDOS,151
GUSTAVO FINCK,PP,22,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,104
GUSTAVO FINCK,PP,24,COLEGIO EST. ENGENHEIRO IGNACIO CHRISTIANO PLANGG (POLI CANUDOS),"RUA GUILHERME OSCAR ODY, 153",CANUDOS,165
GUSTAVO FINCK,PP,24,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,122
GUSTAVO FINCK,PP,25,COLEGIO EST. ENGENHEIRO IGNACIO CHRISTIANO PLANGG (POLI CANUDOS),"RUA GUILHERME OSCAR ODY, 153",CANUDOS,149
GUSTAVO FINCK,PP,25,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,81
GUSTAVO FINCK,PP,26,COLEGIO EST. ENGENHEIRO IGNACIO CHRISTIANO PLANGG (POLI CANUDOS),"RUA GUILHERME OSCAR ODY, 153",CANUDOS,152
GUSTAVO FINCK,PP,26,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,140
GUSTAVO FINCK,PP,27,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,106
GUSTAVO FINCK,PP,29,COLEGIO EST. ENGENHEIRO IGNACIO CHRISTIANO PLANGG (POLI CANUDOS),"RUA GUILHERME OSCAR ODY, 153",CANUDOS,158
GUSTAVO FINCK,PP,29,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,138
GUSTAVO FINCK,PP,32,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,82
GUSTAVO FINCK,PP,32,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,134
GUSTAVO FINCK,PP,33,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,132
GUSTAVO FINCK,PP,33,EEEM OSVALDO ARANHA,"RUA TIMBAÚVA, 931",IDEAL,119
GUSTAVO FINCK,PP,34,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,114
GUSTAVO FINCK,PP,35,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,106
GUSTAVO FINCK,PP,36,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,111
GUSTAVO FINCK,PP,36,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,122
GUSTAVO FINCK,PP,37,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,127
GUSTAVO FINCK,PP,38,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,98
GUSTAVO FINCK,PP,38,EMEB PRESIDENTE CASTELO BRANCO,"RUA IRMA AMALIA, 252",CANUDOS,155
GUSTAVO FINCK,PP,39,EMEB PRESIDENTE CASTELO BRANCO,"RUA IRMA AMALIA, 252",CANUDOS,154
GUSTAVO FINCK,PP,39,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,144
GUSTAVO FINCK,PP,40,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,90
GUSTAVO FINCK,PP,40,EMEB PRESIDENTE CASTELO BRANCO,"RUA IRMA AMALIA, 252",CANUDOS,166
GUSTAVO FINCK,PP,41,EMEB PRESIDENTE CASTELO BRANCO,"RUA IRMA AMALIA, 252",CANUDOS,163
GUSTAVO FINCK,PP,41,EMEB PRESIDENTE RODRIGUES ALVES,"RUA TAQUARI, 494 (LOT. KEPHAS)",SAO JOSE,120
GUSTAVO FINCK,PP,42,EMEB PRESIDENTE FLORIANO PEIXOTO,"RUA AMERICO VESPUCIO, 640",CANUDOS,79
GUSTAVO FINCK,PP,43,EMEB FRANCISCA FELDMANN PEREIRA SAILE,"RUA BENJAMIN ALTMAYER, 249",ROSELANDIA,111
GUSTAVO FINCK,PP,44,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,139
GUSTAVO FINCK,PP,44,EMEB PRESIDENTE FLORIANO PEIXOTO,"RUA AMERICO VESPUCIO, 640",CANUDOS,68
GUSTAVO FINCK,PP,46,EMEB PRESIDENTE FLORIANO PEIXOTO,"RUA AMERICO VESPUCIO, 640",CANUDOS,92
GUSTAVO FINCK,PP,48,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,135
GUSTAVO FINCK,PP,48,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,92
GUSTAVO FINCK,PP,49,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,68
GUSTAVO FINCK,PP,50,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,131
GUSTAVO FINCK,PP,50,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,71
GUSTAVO FINCK,PP,51,COLÉGIO ESTADUAL SENADOR ALBERTO PASQUALINI,"RUA MARQUÊS DE SOUZA, 528",SAO JOSE,125
GUSTAVO FINCK,PP,51,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,87
GUSTAVO FINCK,PP,52,CENTRO SOCIAL URBANO - EMEI PEQUENO POLEGAR,"RUA DEMÉTRIO RIBEIRO, 1085",GUARANI,79
GUSTAVO FINCK,PP,52,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,74
GUSTAVO FINCK,PP,53,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,91
GUSTAVO FINCK,PP,54,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,96
GUSTAVO FINCK,PP,55,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,79
GUSTAVO FINCK,PP,55,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,90
GUSTAVO FINCK,PP,56,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,83
GUSTAVO FINCK,PP,56,FUNDAÇÃO ESC. TÉC. LIBERATO SALZANO VIEIRA DA CUNHA,"RUA INCONFIDENTES, 395",PRIMAVERA,142
GUSTAVO FINCK,PP,57,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,85
GUSTAVO FINCK,PP,58,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,78
GUSTAVO FINCK,PP,58,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,96
GUSTAVO FINCK,PP,59,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,135
GUSTAVO FINCK,PP,59,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,93
GUSTAVO FINCK,PP,60,EMEB PRESIDENTE AFFONSO PENNA,"RUA CAXAMBU, 298",VILA NOVA,121
GUSTAVO FINCK,PP,60,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,87
GUSTAVO FINCK,PP,61,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,79
GUSTAVO FINCK,PP,62,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,90
GUSTAVO FINCK,PP,63,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,85
GUSTAVO FINCK,PP,64,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,77
GUSTAVO FINCK,PP,65,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,66
GUSTAVO FINCK,PP,66,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,82
GUSTAVO FINCK,PP,67,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,88
GUSTAVO FINCK,PP,67,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,84
GUSTAVO FINCK,PP,68,EEEF OTÁVIO ROSA,"RUA LOPO GONÇALVES, 89",PATRIA NOVA,157
GUSTAVO FINCK,PP,68,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,94
GUSTAVO FINCK,PP,69,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,128
GUSTAVO FINCK,PP,69,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,89
GUSTAVO FINCK,PP,70,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,83
GUSTAVO FINCK,PP,70,EMEB SENADOR SALGADO FILHO,"RUA VEREADOR OSCAR HORN, 1046",CANUDOS,103
GUSTAVO FINCK,PP,71,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,114
GUSTAVO FINCK,PP,72,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,128
GUSTAVO FINCK,PP,73,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,113
GUSTAVO FINCK,PP,74,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,114
GUSTAVO FINCK,PP,75,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,129
GUSTAVO FINCK,PP,76,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,105
GUSTAVO FINCK,PP,77,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,112
GUSTAVO FINCK,PP,78,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,126
GUSTAVO FINCK,PP,78,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,139
GUSTAVO FINCK,PP,79,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,119
GUSTAVO FINCK,PP,79,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,93
GUSTAVO FINCK,PP,80,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,119
GUSTAVO FINCK,PP,81,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,118
GUSTAVO FINCK,PP,82,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,77
GUSTAVO FINCK,PP,82,EEEF JOAO RIBEIRO,"RUA FLORENCA, 103",CANUDOS,126
GUSTAVO FINCK,PP,83,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,78
GUSTAVO FINCK,PP,84,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,123
GUSTAVO FINCK,PP,84,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,75
GUSTAVO FINCK,PP,85,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,80
GUSTAVO FINCK,PP,85,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,169
GUSTAVO FINCK,PP,86,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,92
GUSTAVO FINCK,PP,86,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,124
GUSTAVO FINCK,PP,87,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,90
GUSTAVO FINCK,PP,88,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,81
GUSTAVO FINCK,PP,89,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,83
GUSTAVO FINCK,PP,90,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,99
GUSTAVO FINCK,PP,90,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,95
GUSTAVO FINCK,PP,91,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,92
GUSTAVO FINCK,PP,92,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,93
GUSTAVO FINCK,PP,92,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,93
GUSTAVO FINCK,PP,93,EMEB ARNALDO GRIN,"AVENIDA MONTEVIDEO, 902",SANTO AFONSO,79
GUSTAVO FINCK,PP,94,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,85
GUSTAVO FINCK,PP,95,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,100
GUSTAVO FINCK,PP,96,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,99
GUSTAVO FINCK,PP,96,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,104
GUSTAVO FINCK,PP,97,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,112
GUSTAVO FINCK,PP,98,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,94
GUSTAVO FINCK,PP,99,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,91
GUSTAVO FINCK,PP,100,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,94
GUSTAVO FINCK,PP,100,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,102
GUSTAVO FINCK,PP,101,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,124
GUSTAVO FINCK,PP,102,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,96
GUSTAVO FINCK,PP,104,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,87
GUSTAVO FINCK,PP,105,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,138
GUSTAVO FINCK,PP,106,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,96
GUSTAVO FINCK,PP,106,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,125
GUSTAVO FINCK,PP,107,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,112
GUSTAVO FINCK,PP,111,CENTRO SOCIAL MADRE REGINA,"AVENIDA PEDRO ADAMS FILHO, 962",INDUSTRIAL,96
GUSTAVO FINCK,PP,111,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,118
GUSTAVO FINCK,PP,113,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,143
GUSTAVO FINCK,PP,113,CENTRO SOCIAL URBANO - EMEI PEQUENO POLEGAR,"RUA DEMÉTRIO RIBEIRO, 1085",GUARANI,70
GUSTAVO FINCK,PP,114,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,155
GUSTAVO FINCK,PP,114,EMEB PRESIDENTE RODRIGUES ALVES,"RUA TAQUARI, 494 (LOT. KEPHAS)",SAO JOSE,113
GUSTAVO FINCK,PP,115,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,158
GUSTAVO FINCK,PP,116,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,149
GUSTAVO FINCK,PP,116,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,102
GUSTAVO FINCK,PP,117,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,144
GUSTAVO FINCK,PP,118,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,174
GUSTAVO FINCK,PP,119,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,170
GUSTAVO FINCK,PP,120,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,156
GUSTAVO FINCK,PP,121,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,165
GUSTAVO FINCK,PP,122,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,169
GUSTAVO FINCK,PP,122,FUNDAÇÃO ESC. TÉC. LIBERATO SALZANO VIEIRA DA CUNHA,"RUA INCONFIDENTES, 395",PRIMAVERA,160
GUSTAVO FINCK,PP,123,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,162
GUSTAVO FINCK,PP,124,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,86
GUSTAVO FINCK,PP,124,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,160
GUSTAVO FINCK,PP,125,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,78
GUSTAVO FINCK,PP,125,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,106
GUSTAVO FINCK,PP,126,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,143
GUSTAVO FINCK,PP,126,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,85
GUSTAVO FINCK,PP,127,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,93
GUSTAVO FINCK,PP,128,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,101
GUSTAVO FINCK,PP,128,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,88
GUSTAVO FINCK,PP,129,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,117
GUSTAVO FINCK,PP,129,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,83
GUSTAVO FINCK,PP,130,COLÉGIO ESTADUAL SENADOR ALBERTO PASQUALINI,"RUA MARQUÊS DE SOUZA, 528",SAO JOSE,148
GUSTAVO FINCK,PP,130,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,97
GUSTAVO FINCK,PP,131,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,91
GUSTAVO FINCK,PP,132,COLÉGIO ESTADUAL VILA BECKER,"RUA BENTO MANOEL, 2281",OPERARIO,116
GUSTAVO FINCK,PP,132,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,83
GUSTAVO FINCK,PP,133,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,97
GUSTAVO FINCK,PP,133,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,87
GUSTAVO FINCK,PP,134,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,90
GUSTAVO FINCK,PP,135,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,87
GUSTAVO FINCK,PP,136,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,134
GUSTAVO FINCK,PP,136,EMEB PRESIDENTE HERMES DA FONSECA,"RUA RIO TIETE, 258",LIBERDADE,80
GUSTAVO FINCK,PP,137,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,93
GUSTAVO FINCK,PP,137,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,168
GUSTAVO FINCK,PP,138,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,98
GUSTAVO FINCK,PP,139,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,106
GUSTAVO FINCK,PP,140,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,105
GUSTAVO FINCK,PP,141,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,109
GUSTAVO FINCK,PP,142,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,111
GUSTAVO FINCK,PP,142,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,116
GUSTAVO FINCK,PP,143,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,107
GUSTAVO FINCK,PP,143,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,87
GUSTAVO FINCK,PP,144,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,102
GUSTAVO FINCK,PP,144,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,107
GUSTAVO FINCK,PP,145,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,98
GUSTAVO FINCK,PP,146,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,101
GUSTAVO FINCK,PP,146,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,106
GUSTAVO FINCK,PP,147,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,88
GUSTAVO FINCK,PP,148,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,94
GUSTAVO FINCK,PP,148,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,67
GUSTAVO FINCK,PP,149,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,71
GUSTAVO FINCK,PP,149,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,112
GUSTAVO FINCK,PP,150,COLÉGIO ESTADUAL VILA BECKER,"RUA BENTO MANOEL, 2281",OPERARIO,95
GUSTAVO FINCK,PP,150,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,82
GUSTAVO FINCK,PP,151,EMEB FRANCISCA FELDMANN PEREIRA SAILE,"RUA BENJAMIN ALTMAYER, 249",ROSELANDIA,118
GUSTAVO FINCK,PP,151,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,79
GUSTAVO FINCK,PP,152,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,75
GUSTAVO FINCK,PP,153,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,75
GUSTAVO FINCK,PP,154,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,84
GUSTAVO FINCK,PP,155,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,66
GUSTAVO FINCK,PP,156,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,78
GUSTAVO FINCK,PP,156,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,70
GUSTAVO FINCK,PP,157,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,78
GUSTAVO FINCK,PP,158,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,92
GUSTAVO FINCK,PP,158,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,82
